# wavelength = 0.8μm
# effective radius = 10μm
# optical thickness = 5
# sza vza phi I Q U V
 50 158  35  3.70192e-01   4.89150e-03  -7.38434e-03  -2.64775e-06
 50 158  40  3.79078e-01   3.70319e-03  -8.46369e-03  -4.02768e-06
 50 158  45  3.89053e-01   2.25843e-03  -9.39188e-03  -5.36111e-06
 50 158  50  4.00746e-01   1.12297e-03  -1.02472e-02  -6.89238e-06
 50 158  55  4.12767e-01  -1.93769e-04  -1.10058e-02  -9.01665e-06
 50 158  59  4.25900e-01  -2.44644e-03  -1.18028e-02  -1.11996e-05
 50 158  65  4.39855e-01  -4.26231e-03  -1.19501e-02  -1.34416e-05
 50 158  70  4.54954e-01  -5.94678e-03  -1.21812e-02  -1.54832e-05
 50 158  75  4.71638e-01  -7.66941e-03  -1.22735e-02  -1.77089e-05
 50 158  80  4.91670e-01  -9.96033e-03  -1.14282e-02  -2.06053e-05
 50 158  85  5.13826e-01  -1.16030e-02  -1.02501e-02  -2.37324e-05
 50 158  90  5.37713e-01  -1.31040e-02  -8.74453e-03  -2.68115e-05
 50 158  95  5.64195e-01  -1.48814e-02  -6.90584e-03  -2.93341e-05
 50 158 100  5.85822e-01  -1.62763e-02  -5.19704e-03  -3.19859e-05
 50 158 105  6.09064e-01  -1.66507e-02  -3.10633e-03  -3.38314e-05
 50 158 110  6.38545e-01  -1.66578e-02  -4.14054e-04  -3.58049e-05
 50 158 115  6.74868e-01  -1.65690e-02   2.16393e-03  -3.77279e-05
 50 158 119  7.06873e-01  -1.58595e-02   5.05956e-03  -3.86187e-05
 50 158 125  7.39184e-01  -1.46997e-02   7.82522e-03  -3.74754e-05
 50 158 130  7.73649e-01  -1.27846e-02   1.02305e-02  -3.72480e-05
 50 158 135  8.03480e-01  -1.01749e-02   1.17268e-02  -3.64881e-05
 50 158 140  8.28458e-01  -7.13439e-03   1.27466e-02  -3.42339e-05
 50 158 145  8.60415e-01  -3.45981e-03   1.37208e-02  -3.08960e-05
 50 158 150  8.98566e-01  -4.78256e-05   1.41441e-02  -2.86356e-05
 50 158 155  9.39077e-01   3.60634e-03   1.35783e-02  -2.46826e-05
 50 158 160  9.62617e-01   6.45196e-03   1.22780e-02  -2.09947e-05
 50 158 165  9.83271e-01   8.53401e-03   9.59024e-03  -1.64125e-05
 50 158 170  1.00469e+00   9.22865e-03   6.31674e-03  -1.07350e-05
 50 158 175  1.01454e+00   1.06174e-02   3.38924e-03  -5.05850e-06
 50 158 180  1.02543e+00   1.26847e-02   5.29902e-04  -1.32619e-07
 50 157   0  3.46500e-01   7.09233e-03   6.49474e-05   1.79914e-07
 50 157   5  3.43652e-01   6.96006e-03  -8.62916e-04  -1.98372e-08
 50 157  10  3.45175e-01   7.02770e-03  -2.18998e-03  -7.52840e-08
 50 157  14  3.46649e-01   6.76385e-03  -3.28230e-03  -7.07542e-07
 50 157  20  3.49578e-01   6.47931e-03  -4.23635e-03  -6.15762e-07
 50 157  25  3.54079e-01   6.38274e-03  -5.37705e-03  -1.18021e-06
 50 157  29  3.59645e-01   5.76634e-03  -6.19795e-03  -1.56187e-06
 50 157  35  3.65573e-01   4.71725e-03  -7.11271e-03  -2.26393e-06
 50 157  40  3.74598e-01   3.54259e-03  -8.16932e-03  -3.53790e-06
 50 157  45  3.84858e-01   2.17679e-03  -9.11404e-03  -4.93056e-06
 50 157  50  3.96682e-01   1.19851e-03  -1.00087e-02  -6.52962e-06
 50 157  55  4.09147e-01  -1.53351e-04  -1.07787e-02  -8.65553e-06
 50 157  59  4.21857e-01  -2.21425e-03  -1.15707e-02  -1.10514e-05
 50 157  65  4.35743e-01  -3.99619e-03  -1.18764e-02  -1.34993e-05
 50 157  70  4.51838e-01  -5.64163e-03  -1.22390e-02  -1.58526e-05
 50 157  75  4.68895e-01  -7.34306e-03  -1.23768e-02  -1.80969e-05
 50 157  80  4.88345e-01  -9.61810e-03  -1.16316e-02  -2.08874e-05
 50 157  85  5.10673e-01  -1.12595e-02  -1.04127e-02  -2.39134e-05
 50 157  90  5.35091e-01  -1.28781e-02  -8.96895e-03  -2.71427e-05
 50 157  95  5.63046e-01  -1.48179e-02  -7.20925e-03  -3.00379e-05
 50 157 100  5.85427e-01  -1.61867e-02  -5.64762e-03  -3.31361e-05
 50 157 105  6.09951e-01  -1.66919e-02  -3.55696e-03  -3.50072e-05
 50 157 110  6.41781e-01  -1.68254e-02  -9.62426e-04  -3.73736e-05
 50 157 115  6.79798e-01  -1.67756e-02   1.61746e-03  -3.94346e-05
 50 157 119  7.12604e-01  -1.61696e-02   4.38341e-03  -4.03385e-05
 50 157 125  7.47103e-01  -1.50230e-02   7.17590e-03  -3.92847e-05
 50 157 130  7.85518e-01  -1.33405e-02   9.82030e-03  -3.92549e-05
 50 157 135  8.16037e-01  -1.06970e-02   1.12758e-02  -3.85556e-05
 50 157 140  8.43155e-01  -7.90290e-03   1.23373e-02  -3.62827e-05
 50 157 145  8.75379e-01  -4.40119e-03   1.32455e-02  -3.31095e-05
 50 157 150  9.14917e-01  -7.46613e-04   1.38214e-02  -3.07539e-05
 50 157 155  9.59452e-01   2.77061e-03   1.32768e-02  -2.67094e-05
 50 157 160  9.89708e-01   5.86482e-03   1.21002e-02  -2.24675e-05
 50 157 165  1.01322e+00   7.81220e-03   9.29561e-03  -1.75995e-05
 50 157 170  1.03624e+00   8.77652e-03   6.37962e-03  -1.14758e-05
 50 157 175  1.04264e+00   9.89286e-03   3.39890e-03  -5.57008e-06
 50 157 180  1.05546e+00   1.18151e-02   5.62376e-04  -1.14954e-07
 50 156   0  3.39267e-01   6.53070e-03   8.87600e-05   1.84293e-07
 50 156   5  3.37398e-01   6.39858e-03  -7.98338e-04   6.99313e-08
 50 156  10  3.38837e-01   6.52900e-03  -2.09518e-03   1.52654e-07
 50 156  14  3.41143e-01   6.34236e-03  -3.09943e-03  -3.59606e-07
 50 156  20  3.44518e-01   6.09776e-03  -4.04860e-03  -3.06527e-07
 50 156  25  3.49486e-01   6.07503e-03  -5.13257e-03  -8.05091e-07
 50 156  29  3.55428e-01   5.55594e-03  -5.92821e-03  -1.19526e-06
 50 156  35  3.61248e-01   4.54156e-03  -6.82768e-03  -1.86434e-06
 50 156  40  3.70166e-01   3.39354e-03  -7.86084e-03  -3.05760e-06
 50 156  45  3.80928e-01   2.10614e-03  -8.85809e-03  -4.55187e-06
 50 156  50  3.92469e-01   1.19239e-03  -9.76424e-03  -6.20358e-06
 50 156  55  4.05634e-01  -1.31876e-04  -1.06118e-02  -8.40992e-06
 50 156  59  4.18819e-01  -1.98864e-03  -1.14011e-02  -1.10514e-05
 50 156  65  4.31608e-01  -3.71744e-03  -1.18012e-02  -1.35792e-05
 50 156  70  4.48338e-01  -5.39532e-03  -1.22065e-02  -1.59564e-05
 50 156  75  4.66120e-01  -7.09346e-03  -1.23634e-02  -1.82530e-05
 50 156  80  4.85397e-01  -9.28369e-03  -1.17920e-02  -2.09649e-05
 50 156  85  5.07498e-01  -1.09539e-02  -1.05925e-02  -2.41098e-05
 50 156  90  5.32467e-01  -1.26626e-02  -9.16791e-03  -2.73932e-05
 50 156  95  5.62098e-01  -1.47270e-02  -7.56976e-03  -3.07515e-05
 50 156 100  5.84656e-01  -1.60446e-02  -6.03742e-03  -3.39947e-05
 50 156 105  6.10229e-01  -1.66459e-02  -4.06045e-03  -3.62487e-05
 50 156 110  6.45178e-01  -1.69104e-02  -1.47783e-03  -3.89717e-05
 50 156 115  6.84808e-01  -1.69736e-02   1.03724e-03  -4.11695e-05
 50 156 119  7.18820e-01  -1.66076e-02   3.70939e-03  -4.22234e-05
 50 156 125  7.54817e-01  -1.53365e-02   6.51550e-03  -4.12567e-05
 50 156 130  7.94999e-01  -1.37301e-02   9.24946e-03  -4.11480e-05
 50 156 135  8.29167e-01  -1.11734e-02   1.08263e-02  -4.06580e-05
 50 156 140  8.58251e-01  -8.58600e-03   1.18902e-02  -3.82260e-05
 50 156 145  8.91271e-01  -5.40406e-03   1.28130e-02  -3.51295e-05
 50 156 150  9.31965e-01  -1.57145e-03   1.34543e-02  -3.25810e-05
 50 156 155  9.78503e-01   2.04513e-03   1.28800e-02  -2.83415e-05
 50 156 160  1.01867e+00   4.92940e-03   1.18499e-02  -2.39660e-05
 50 156 165  1.04583e+00   6.96053e-03   8.93291e-03  -1.88487e-05
 50 156 170  1.06899e+00   8.08685e-03   6.46596e-03  -1.22801e-05
 50 156 175  1.07133e+00   9.07136e-03   3.41697e-03  -6.11350e-06
 50 156 180  1.08742e+00   1.08832e-02   5.91819e-04  -9.50482e-08
 50 155   0  3.33123e-01   6.00042e-03   1.06144e-04   1.88938e-07
 50 155   5  3.31742e-01   5.89352e-03  -7.32955e-04   1.57703e-07
 50 155  10  3.33182e-01   6.07435e-03  -1.99732e-03   2.43941e-07
 50 155  14  3.35518e-01   5.91129e-03  -2.90629e-03  -2.74322e-08
 50 155  20  3.38909e-01   5.72739e-03  -3.83044e-03   1.99334e-08
 50 155  25  3.44634e-01   5.69066e-03  -4.85311e-03  -3.59373e-07
 50 155  29  3.50852e-01   5.21529e-03  -5.61227e-03  -7.37672e-07
 50 155  35  3.56946e-01   4.34259e-03  -6.51366e-03  -1.40201e-06
 50 155  40  3.66035e-01   3.23774e-03  -7.54089e-03  -2.46942e-06
 50 155  45  3.76901e-01   2.02391e-03  -8.56746e-03  -4.07298e-06
 50 155  50  3.88263e-01   1.10430e-03  -9.47740e-03  -5.78247e-06
 50 155  55  4.02286e-01  -1.02098e-04  -1.03928e-02  -8.02345e-06
 50 155  59  4.15821e-01  -1.80620e-03  -1.11987e-02  -1.08175e-05
 50 155  65  4.28451e-01  -3.49972e-03  -1.16300e-02  -1.33241e-05
 50 155  70  4.44860e-01  -5.17500e-03  -1.21031e-02  -1.58613e-05
 50 155  75  4.63450e-01  -6.87104e-03  -1.23521e-02  -1.84372e-05
 50 155  80  4.82795e-01  -8.90836e-03  -1.19527e-02  -2.11517e-05
 50 155  85  5.04246e-01  -1.06853e-02  -1.07936e-02  -2.43381e-05
 50 155  90  5.29724e-01  -1.24877e-02  -9.36291e-03  -2.75661e-05
 50 155  95  5.59903e-01  -1.45331e-02  -7.88229e-03  -3.11807e-05
 50 155 100  5.84065e-01  -1.58653e-02  -6.41573e-03  -3.48047e-05
 50 155 105  6.09948e-01  -1.64877e-02  -4.48183e-03  -3.72828e-05
 50 155 110  6.48522e-01  -1.68956e-02  -1.94199e-03  -4.04666e-05
 50 155 115  6.89881e-01  -1.72066e-02   4.84984e-04  -4.29203e-05
 50 155 119  7.26022e-01  -1.69571e-02   3.05612e-03  -4.39429e-05
 50 155 125  7.61445e-01  -1.56073e-02   5.86531e-03  -4.30820e-05
 50 155 130  8.03530e-01  -1.39838e-02   8.65052e-03  -4.28741e-05
 50 155 135  8.40505e-01  -1.16409e-02   1.03931e-02  -4.25184e-05
 50 155 140  8.70973e-01  -8.97866e-03   1.14942e-02  -3.99709e-05
 50 155 145  9.04107e-01  -6.18674e-03   1.23265e-02  -3.69069e-05
 50 155 150  9.45697e-01  -2.39935e-03   1.29391e-02  -3.41467e-05
 50 155 155  9.96695e-01   1.31193e-03   1.24848e-02  -2.97836e-05
 50 155 160  1.03953e+00   3.78017e-03   1.14236e-02  -2.50187e-05
 50 155 165  1.07328e+00   5.91047e-03   8.49649e-03  -1.99764e-05
 50 155 170  1.09951e+00   7.43739e-03   6.41147e-03  -1.32040e-05
 50 155 175  1.10144e+00   8.15778e-03   3.44833e-03  -6.55818e-06
 50 155 180  1.11655e+00   9.83368e-03   6.49498e-04  -9.04603e-08
 50 154   0  3.28454e-01   5.46951e-03   1.15377e-04   1.94667e-07
 50 154   5  3.27333e-01   5.44301e-03  -6.66160e-04   2.30499e-07
 50 154  10  3.28473e-01   5.62081e-03  -1.90344e-03   3.30295e-07
 50 154  14  3.30314e-01   5.50086e-03  -2.71122e-03   3.19424e-07
 50 154  20  3.33479e-01   5.28863e-03  -3.56853e-03   5.78228e-07
 50 154  25  3.39318e-01   5.21953e-03  -4.49861e-03   5.27352e-07
 50 154  29  3.46032e-01   4.83486e-03  -5.28973e-03  -8.87815e-08
 50 154  35  3.52673e-01   4.15012e-03  -6.18249e-03  -7.17786e-07
 50 154  40  3.61780e-01   3.08281e-03  -7.20914e-03  -1.80168e-06
 50 154  45  3.72275e-01   1.93855e-03  -8.26365e-03  -3.55775e-06
 50 154  50  3.83624e-01   1.00694e-03  -9.15949e-03  -5.42207e-06
 50 154  55  3.98599e-01  -1.63437e-04  -1.00753e-02  -7.56883e-06
 50 154  59  4.12771e-01  -1.59706e-03  -1.09819e-02  -1.04809e-05
 50 154  65  4.25529e-01  -3.27273e-03  -1.14623e-02  -1.30873e-05
 50 154  70  4.42316e-01  -4.95570e-03  -1.20153e-02  -1.58333e-05
 50 154  75  4.60711e-01  -6.59537e-03  -1.23044e-02  -1.84924e-05
 50 154  80  4.80004e-01  -8.49342e-03  -1.20484e-02  -2.12313e-05
 50 154  85  5.00969e-01  -1.04123e-02  -1.09592e-02  -2.43734e-05
 50 154  90  5.26949e-01  -1.23016e-02  -9.56618e-03  -2.76929e-05
 50 154  95  5.57398e-01  -1.42269e-02  -8.16922e-03  -3.14729e-05
 50 154 100  5.82461e-01  -1.55964e-02  -6.78724e-03  -3.55328e-05
 50 154 105  6.09585e-01  -1.63062e-02  -4.87520e-03  -3.84328e-05
 50 154 110  6.51296e-01  -1.69386e-02  -2.41336e-03  -4.19328e-05
 50 154 115  6.94353e-01  -1.73887e-02  -2.69608e-05  -4.47160e-05
 50 154 119  7.30620e-01  -1.71892e-02   2.48690e-03  -4.55067e-05
 50 154 125  7.66601e-01  -1.58763e-02   5.18216e-03  -4.48361e-05
 50 154 130  8.09867e-01  -1.42314e-02   7.98409e-03  -4.44867e-05
 50 154 135  8.49376e-01  -1.20411e-02   9.95579e-03  -4.42687e-05
 50 154 140  8.83149e-01  -9.41617e-03   1.11075e-02  -4.19145e-05
 50 154 145  9.17560e-01  -7.01351e-03   1.18201e-02  -3.90703e-05
 50 154 150  9.61330e-01  -3.26219e-03   1.24077e-02  -3.58410e-05
 50 154 155  1.01519e+00   5.96498e-04   1.21024e-02  -3.11262e-05
 50 154 160  1.05819e+00   2.86724e-03   1.10885e-02  -2.59336e-05
 50 154 165  1.10216e+00   4.90483e-03   8.22759e-03  -2.10412e-05
 50 154 170  1.13096e+00   6.73031e-03   6.25959e-03  -1.41773e-05
 50 154 175  1.13362e+00   7.24142e-03   3.41991e-03  -6.97281e-06
 50 154 180  1.14185e+00   8.59097e-03   7.09822e-04  -1.11965e-07
 50 153   0  3.23769e-01   4.95889e-03   1.23484e-04   2.00041e-07
 50 153   5  3.22924e-01   4.99715e-03  -5.97665e-04   3.04647e-07
 50 153  10  3.24799e-01   5.18677e-03  -1.81612e-03   4.15326e-07
 50 153  14  3.26347e-01   5.05370e-03  -2.52097e-03   8.77116e-07
 50 153  20  3.29060e-01   4.84565e-03  -3.29334e-03   1.27432e-06
 50 153  25  3.34515e-01   4.74497e-03  -4.16061e-03   1.39116e-06
 50 153  29  3.41402e-01   4.37123e-03  -4.91825e-03   8.49296e-07
 50 153  35  3.48455e-01   3.88637e-03  -5.78520e-03   1.74983e-09
 50 153  40  3.57627e-01   2.92988e-03  -6.88083e-03  -1.00643e-06
 50 153  45  3.67910e-01   1.84447e-03  -7.95098e-03  -2.93873e-06
 50 153  50  3.79022e-01   9.08339e-04  -8.84508e-03  -5.06566e-06
 50 153  55  3.93889e-01  -2.23234e-04  -9.73945e-03  -7.14219e-06
 50 153  59  4.09109e-01  -1.48004e-03  -1.07393e-02  -1.00067e-05
 50 153  65  4.22340e-01  -3.00547e-03  -1.12533e-02  -1.27967e-05
 50 153  70  4.39981e-01  -4.66145e-03  -1.18941e-02  -1.56550e-05
 50 153  75  4.58524e-01  -6.27474e-03  -1.22182e-02  -1.84613e-05
 50 153  80  4.76887e-01  -8.06662e-03  -1.21386e-02  -2.12655e-05
 50 153  85  4.97647e-01  -1.00755e-02  -1.11089e-02  -2.44048e-05
 50 153  90  5.24369e-01  -1.20707e-02  -9.76967e-03  -2.78841e-05
 50 153  95  5.54914e-01  -1.39611e-02  -8.45958e-03  -3.17842e-05
 50 153 100  5.80893e-01  -1.54009e-02  -7.18311e-03  -3.62607e-05
 50 153 105  6.09639e-01  -1.61827e-02  -5.29757e-03  -3.98009e-05
 50 153 110  6.53795e-01  -1.69142e-02  -2.89048e-03  -4.34400e-05
 50 153 115  6.97884e-01  -1.75110e-02  -5.43794e-04  -4.63817e-05
 50 153 119  7.34882e-01  -1.73746e-02   1.93503e-03  -4.71479e-05
 50 153 125  7.71880e-01  -1.61428e-02   4.48204e-03  -4.66697e-05
 50 153 130  8.16331e-01  -1.44723e-02   7.28957e-03  -4.63017e-05
 50 153 135  8.58475e-01  -1.24444e-02   9.54512e-03  -4.60937e-05
 50 153 140  8.93909e-01  -9.85536e-03   1.06544e-02  -4.38233e-05
 50 153 145  9.31247e-01  -7.63781e-03   1.13339e-02  -4.12369e-05
 50 153 150  9.80021e-01  -4.14378e-03   1.18734e-02  -3.75973e-05
 50 153 155  1.03375e+00  -2.17260e-04   1.16692e-02  -3.24380e-05
 50 153 160  1.07764e+00   2.09885e-03   1.07408e-02  -2.69941e-05
 50 153 165  1.12682e+00   4.02932e-03   7.87864e-03  -2.19864e-05
 50 153 170  1.15985e+00   5.82716e-03   6.02653e-03  -1.49392e-05
 50 153 175  1.16609e+00   6.55582e-03   3.40485e-03  -7.35924e-06
 50 153 180  1.17309e+00   7.47729e-03   7.54196e-04  -1.35603e-07
 50 152   0  3.19819e-01   4.49087e-03   1.25898e-04   2.02261e-07
 50 152   5  3.18896e-01   4.55305e-03  -5.48918e-04   3.70714e-07
 50 152  10  3.21179e-01   4.74564e-03  -1.72128e-03   4.94293e-07
 50 152  14  3.22479e-01   4.52280e-03  -2.33967e-03   1.48869e-06
 50 152  20  3.25342e-01   4.41008e-03  -3.01589e-03   1.98205e-06
 50 152  25  3.30417e-01   4.26012e-03  -3.85593e-03   2.11028e-06
 50 152  29  3.36799e-01   3.91557e-03  -4.55186e-03   1.76795e-06
 50 152  35  3.43789e-01   3.55427e-03  -5.34727e-03   8.73348e-07
 50 152  40  3.53270e-01   2.78710e-03  -6.51748e-03  -2.17566e-07
 50 152  45  3.63733e-01   1.76145e-03  -7.64032e-03  -2.27696e-06
 50 152  50  3.75087e-01   8.22255e-04  -8.54625e-03  -4.44856e-06
 50 152  55  3.89219e-01  -2.62021e-04  -9.40937e-03  -6.58339e-06
 50 152  59  4.05465e-01  -1.46208e-03  -1.04394e-02  -9.44610e-06
 50 152  65  4.18672e-01  -2.74900e-03  -1.10025e-02  -1.23247e-05
 50 152  70  4.37122e-01  -4.35913e-03  -1.17143e-02  -1.54249e-05
 50 152  75  4.56249e-01  -5.92737e-03  -1.21069e-02  -1.84287e-05
 50 152  80  4.74267e-01  -7.64023e-03  -1.22209e-02  -2.12812e-05
 50 152  85  4.94774e-01  -9.65560e-03  -1.12744e-02  -2.44871e-05
 50 152  90  5.21940e-01  -1.18905e-02  -1.00116e-02  -2.80388e-05
 50 152  95  5.52795e-01  -1.37295e-02  -8.79302e-03  -3.21609e-05
 50 152 100  5.79761e-01  -1.52398e-02  -7.60978e-03  -3.71572e-05
 50 152 105  6.09612e-01  -1.60542e-02  -5.73528e-03  -4.12069e-05
 50 152 110  6.55707e-01  -1.69107e-02  -3.38528e-03  -4.50037e-05
 50 152 115  7.01458e-01  -1.75870e-02  -1.06797e-03  -4.81318e-05
 50 152 119  7.38910e-01  -1.75249e-02   1.34562e-03  -4.88414e-05
 50 152 125  7.79105e-01  -1.64323e-02   3.87060e-03  -4.87317e-05
 50 152 130  8.22875e-01  -1.46835e-02   6.55496e-03  -4.84130e-05
 50 152 135  8.66557e-01  -1.28317e-02   8.91824e-03  -4.80405e-05
 50 152 140  9.04286e-01  -1.03099e-02   1.01522e-02  -4.58623e-05
 50 152 145  9.45620e-01  -8.22009e-03   1.08323e-02  -4.34081e-05
 50 152 150  9.99338e-01  -5.05088e-03   1.13615e-02  -3.92229e-05
 50 152 155  1.05335e+00  -1.04631e-03   1.12794e-02  -3.35011e-05
 50 152 160  1.10008e+00   1.33938e-03   1.03299e-02  -2.81441e-05
 50 152 165  1.15052e+00   3.23263e-03   7.47170e-03  -2.29132e-05
 50 152 170  1.18941e+00   4.92940e-03   5.79491e-03  -1.56374e-05
 50 152 175  1.19921e+00   5.83899e-03   3.36425e-03  -7.73069e-06
 50 152 180  1.20823e+00   6.89551e-03   8.20498e-04  -1.39989e-07
 50 151   0  3.16388e-01   3.99092e-03   1.08270e-04   2.04278e-07
 50 151   5  3.15559e-01   4.02065e-03  -5.10210e-04   4.47137e-07
 50 151  10  3.17888e-01   4.19168e-03  -1.58105e-03   7.90297e-07
 50 151  14  3.18747e-01   3.93362e-03  -2.15167e-03   1.92014e-06
 50 151  20  3.21702e-01   3.92789e-03  -2.71237e-03   2.69953e-06
 50 151  25  3.26547e-01   3.75312e-03  -3.54323e-03   2.84625e-06
 50 151  29  3.33100e-01   3.45498e-03  -4.19337e-03   2.63152e-06
 50 151  35  3.39603e-01   3.12283e-03  -4.96847e-03   1.80853e-06
 50 151  40  3.48108e-01   2.64502e-03  -6.15980e-03   3.92543e-07
 50 151  45  3.59675e-01   1.67202e-03  -7.30987e-03  -1.59014e-06
 50 151  50  3.71214e-01   7.35685e-04  -8.22871e-03  -3.78238e-06
 50 151  55  3.85257e-01  -3.01180e-04  -9.09685e-03  -5.98564e-06
 50 151  59  4.02007e-01  -1.46060e-03  -1.01346e-02  -8.74870e-06
 50 151  65  4.15627e-01  -2.57752e-03  -1.07433e-02  -1.18374e-05
 50 151  70  4.33898e-01  -4.08434e-03  -1.15110e-02  -1.50819e-05
 50 151  75  4.53218e-01  -5.60356e-03  -1.19568e-02  -1.83751e-05
 50 151  80  4.71594e-01  -7.29629e-03  -1.21779e-02  -2.13630e-05
 50 151  85  4.92944e-01  -9.30398e-03  -1.14952e-02  -2.47004e-05
 50 151  90  5.19634e-01  -1.16292e-02  -1.03075e-02  -2.81468e-05
 50 151  95  5.50857e-01  -1.34785e-02  -9.15484e-03  -3.25028e-05
 50 151 100  5.78814e-01  -1.50116e-02  -8.07956e-03  -3.79707e-05
 50 151 105  6.09556e-01  -1.58762e-02  -6.23039e-03  -4.26207e-05
 50 151 110  6.57538e-01  -1.68672e-02  -3.93313e-03  -4.66236e-05
 50 151 115  7.04279e-01  -1.75271e-02  -1.67632e-03  -4.97902e-05
 50 151 119  7.42800e-01  -1.75791e-02   7.49645e-04  -5.06140e-05
 50 151 125  7.86021e-01  -1.66720e-02   3.23139e-03  -5.09112e-05
 50 151 130  8.29451e-01  -1.50610e-02   5.78744e-03  -5.04976e-05
 50 151 135  8.74556e-01  -1.32635e-02   8.18863e-03  -5.02585e-05
 50 151 140  9.15111e-01  -1.08030e-02   9.61600e-03  -4.79054e-05
 50 151 145  9.61298e-01  -8.76333e-03   1.03701e-02  -4.51564e-05
 50 151 150  1.01933e+00  -5.77622e-03   1.08742e-02  -4.06222e-05
 50 151 155  1.07369e+00  -1.93385e-03   1.09295e-02  -3.48627e-05
 50 151 160  1.12223e+00   6.15094e-04   9.73957e-03  -2.93958e-05
 50 151 165  1.17376e+00   2.53665e-03   7.06583e-03  -2.37923e-05
 50 151 170  1.21406e+00   3.99293e-03   5.49474e-03  -1.62841e-05
 50 151 175  1.23336e+00   5.03395e-03   3.26010e-03  -8.13057e-06
 50 151 180  1.24472e+00   6.24500e-03   8.93400e-04  -1.54234e-07
 50 150   0  3.13294e-01   3.42665e-03   8.81130e-05   2.05191e-07
 50 150   5  3.12654e-01   3.46211e-03  -4.67422e-04   5.17412e-07
 50 150  10  3.14900e-01   3.61253e-03  -1.41854e-03   1.32734e-06
 50 150  14  3.15502e-01   3.42599e-03  -1.95759e-03   2.39195e-06
 50 150  20  3.18088e-01   3.46855e-03  -2.41788e-03   3.30891e-06
 50 150  25  3.22844e-01   3.26444e-03  -3.20209e-03   3.58136e-06
 50 150  29  3.29618e-01   3.00328e-03  -3.84437e-03   3.34821e-06
 50 150  35  3.36482e-01   2.66796e-03  -4.58843e-03   2.70150e-06
 50 150  40  3.44246e-01   2.37548e-03  -5.72106e-03   1.28909e-06
 50 150  45  3.54370e-01   1.54384e-03  -6.92758e-03  -7.65718e-07
 50 150  50  3.67302e-01   6.54131e-04  -7.90695e-03  -3.08197e-06
 50 150  55  3.81615e-01  -3.46858e-04  -8.79965e-03  -5.36337e-06
 50 150  59  3.98707e-01  -1.46749e-03  -9.84171e-03  -8.00048e-06
 50 150  65  4.12660e-01  -2.55953e-03  -1.04830e-02  -1.12386e-05
 50 150  70  4.30624e-01  -3.81837e-03  -1.12818e-02  -1.46965e-05
 50 150  75  4.50035e-01  -5.31800e-03  -1.17930e-02  -1.82071e-05
 50 150  80  4.69431e-01  -6.97730e-03  -1.20888e-02  -2.14602e-05
 50 150  85  4.90579e-01  -8.95735e-03  -1.16452e-02  -2.48609e-05
 50 150  90  5.17150e-01  -1.13207e-02  -1.06450e-02  -2.84424e-05
 50 150  95  5.49330e-01  -1.32717e-02  -9.50190e-03  -3.30742e-05
 50 150 100  5.77875e-01  -1.47617e-02  -8.57436e-03  -3.88647e-05
 50 150 105  6.10023e-01  -1.56652e-02  -6.75506e-03  -4.40683e-05
 50 150 110  6.59437e-01  -1.67275e-02  -4.53596e-03  -4.81277e-05
 50 150 115  7.06429e-01  -1.73798e-02  -2.32978e-03  -5.13134e-05
 50 150 119  7.45906e-01  -1.74589e-02   8.65018e-05  -5.22202e-05
 50 150 125  7.90591e-01  -1.67717e-02   2.49559e-03  -5.28510e-05
 50 150 130  8.36184e-01  -1.53902e-02   5.04211e-03  -5.24377e-05
 50 150 135  8.82016e-01  -1.36487e-02   7.50219e-03  -5.21950e-05
 50 150 140  9.27711e-01  -1.13740e-02   9.06059e-03  -4.97031e-05
 50 150 145  9.76288e-01  -9.31535e-03   9.86609e-03  -4.67781e-05
 50 150 150  1.03818e+00  -6.41357e-03   1.03446e-02  -4.19890e-05
 50 150 155  1.09402e+00  -2.82690e-03   1.05375e-02  -3.62511e-05
 50 150 160  1.14439e+00  -1.19219e-04   9.23606e-03  -3.02209e-05
 50 150 165  1.19597e+00   1.83267e-03   6.61996e-03  -2.47092e-05
 50 150 170  1.23656e+00   3.23772e-03   5.14471e-03  -1.69103e-05
 50 150 175  1.26988e+00   4.22432e-03   3.12959e-03  -8.57158e-06
 50 150 180  1.28745e+00   5.68367e-03   9.69537e-04  -1.66254e-07
 50 149   0  3.10381e-01   2.83258e-03   6.88969e-05   2.03710e-07
 50 149   5  3.09812e-01   2.90447e-03  -4.30026e-04   6.15812e-07
 50 149  10  3.11942e-01   3.00675e-03  -1.25100e-03   1.78830e-06
 50 149  14  3.12467e-01   2.92854e-03  -1.77364e-03   2.88094e-06
 50 149  20  3.15362e-01   3.00671e-03  -2.15522e-03   3.78804e-06
 50 149  25  3.20326e-01   2.79630e-03  -2.84998e-03   4.29199e-06
 50 149  29  3.27372e-01   2.55754e-03  -3.49836e-03   4.03874e-06
 50 149  35  3.34250e-01   2.22494e-03  -4.21418e-03   3.53882e-06
 50 149  40  3.42133e-01   2.15198e-03  -5.28613e-03   2.18559e-06
 50 149  45  3.51003e-01   1.38820e-03  -6.54482e-03   2.32970e-07
 50 149  50  3.63780e-01   5.38978e-04  -7.52415e-03  -2.17952e-06
 50 149  55  3.77951e-01  -3.72127e-04  -8.51070e-03  -4.69716e-06
 50 149  59  3.95222e-01  -1.45465e-03  -9.55124e-03  -7.34945e-06
 50 149  65  4.09532e-01  -2.53940e-03  -1.02174e-02  -1.04859e-05
