# wavelength = 0.8μm
# effective radius = 10μm
# optical thickness = 5
# sza vza phi I Q U V
 50 173  20  4.65445e-01   1.09715e-02  -8.17258e-03  -2.30087e-06
 50 173  25  4.68095e-01   9.58169e-03  -9.87829e-03  -2.88703e-06
 50 173  29  4.71326e-01   7.93343e-03  -1.13634e-02  -3.47930e-06
 50 173  35  4.75139e-01   6.05810e-03  -1.25893e-02  -4.07707e-06
 50 173  40  4.79525e-01   3.99285e-03  -1.35216e-02  -4.67864e-06
 50 173  45  4.84459e-01   1.77982e-03  -1.41291e-02  -5.28055e-06
 50 173  50  4.89929e-01  -5.33224e-04  -1.43830e-02  -5.87978e-06
 50 173  55  4.95936e-01  -2.89120e-03  -1.42594e-02  -6.47339e-06
 50 173  59  5.02451e-01  -5.23220e-03  -1.37438e-02  -7.05402e-06
 50 173  65  5.09456e-01  -7.49128e-03  -1.28362e-02  -7.61513e-06
 50 173  70  5.16935e-01  -9.60687e-03  -1.15522e-02  -8.15074e-06
 50 173  75  5.24810e-01  -1.15183e-02  -9.91259e-03  -8.64987e-06
 50 173  80  5.33078e-01  -1.31522e-02  -7.93787e-03  -9.10711e-06
 50 173  85  5.41704e-01  -1.44325e-02  -5.66737e-03  -9.51111e-06
 50 173  90  5.50621e-01  -1.53132e-02  -3.16785e-03  -9.85194e-06
 50 173  95  5.59788e-01  -1.57685e-02  -5.10301e-04  -1.01231e-05
 50 173 100  5.69114e-01  -1.57462e-02   2.23264e-03  -1.03105e-05
 50 173 105  5.78572e-01  -1.52100e-02   4.96794e-03  -1.04117e-05
 50 173 110  5.88026e-01  -1.41840e-02   7.60722e-03  -1.04136e-05
 50 173 115  5.97431e-01  -1.26864e-02   1.00648e-02  -1.03136e-05
 50 173 119  6.06713e-01  -1.07247e-02   1.22309e-02  -1.01057e-05
 50 173 125  6.15755e-01  -8.35079e-03   1.40026e-02  -9.78441e-06
 50 173 130  6.24475e-01  -5.65588e-03   1.53170e-02  -9.35285e-06
 50 173 135  6.32730e-01  -2.73254e-03   1.61294e-02  -8.80692e-06
 50 173 140  6.40453e-01   3.26339e-04   1.63837e-02  -8.15140e-06
 50 173 145  6.47579e-01   3.40823e-03   1.60379e-02  -7.39160e-06
 50 173 150  6.53978e-01   6.39141e-03   1.50958e-02  -6.53419e-06
 50 173 155  6.59548e-01   9.16161e-03   1.35919e-02  -5.59035e-06
 50 173 160  6.64220e-01   1.16101e-02   1.15733e-02  -4.57228e-06
 50 173 165  6.67931e-01   1.36337e-02   9.10567e-03  -3.49224e-06
 50 173 170  6.70624e-01   1.51443e-02   6.27902e-03  -2.35983e-06
 50 173 175  6.72257e-01   1.60770e-02   3.20318e-03  -1.18931e-06
 50 173 180  6.72804e-01   1.63923e-02   0.00000e+00   0.00000e+00
 50 172   0  4.49614e-01   1.31505e-02   2.88918e-18   8.53950e-22
 50 172   5  4.49939e-01   1.29969e-02  -2.07540e-03  -6.05231e-07
 50 172  10  4.50912e-01   1.25383e-02  -4.10967e-03  -1.21384e-06
 50 172  14  4.52533e-01   1.17812e-02  -6.06178e-03  -1.82847e-06
 50 172  20  4.54801e-01   1.07368e-02  -7.89106e-03  -2.45232e-06
 50 172  25  4.57716e-01   9.42126e-03  -9.55752e-03  -3.08725e-06
 50 172  29  4.61275e-01   7.85570e-03  -1.10222e-02  -3.73412e-06
 50 172  35  4.65469e-01   6.06638e-03  -1.22471e-02  -4.39268e-06
 50 172  40  4.70288e-01   4.08549e-03  -1.31964e-02  -5.06207e-06
 50 172  45  4.75741e-01   1.95178e-03  -1.38387e-02  -5.74112e-06
 50 172  50  4.81819e-01  -2.90665e-04  -1.41494e-02  -6.42548e-06
 50 172  55  4.88482e-01  -2.59329e-03  -1.41052e-02  -7.10848e-06
 50 172  59  4.95732e-01  -4.89973e-03  -1.36838e-02  -7.78638e-06
 50 172  65  5.03548e-01  -7.14544e-03  -1.28734e-02  -8.44961e-06
 50 172  70  5.11909e-01  -9.26469e-03  -1.16807e-02  -9.08934e-06
 50 172  75  5.20782e-01  -1.12000e-02  -1.01307e-02  -9.69706e-06
 50 172  80  5.30088e-01  -1.28879e-02  -8.24529e-03  -1.02579e-05
 50 172  85  5.39844e-01  -1.42436e-02  -6.04949e-03  -1.07655e-05
 50 172  90  5.49961e-01  -1.52060e-02  -3.60239e-03  -1.12020e-05
 50 172  95  5.60403e-01  -1.57547e-02  -9.77673e-04  -1.15606e-05
 50 172 100  5.71068e-01  -1.58315e-02   1.75529e-03  -1.18245e-05
 50 172 105  5.81920e-01  -1.53913e-02   4.50431e-03  -1.19874e-05
 50 172 110  5.92804e-01  -1.44636e-02   7.18364e-03  -1.20342e-05
 50 172 115  6.03700e-01  -1.30431e-02   9.69807e-03  -1.19611e-05
 50 172 119  6.14469e-01  -1.11282e-02   1.19239e-02  -1.17559e-05
 50 172 125  6.25019e-01  -8.79155e-03   1.37731e-02  -1.14188e-05
 50 172 130  6.35176e-01  -6.12178e-03   1.51915e-02  -1.09424e-05
 50 172 135  6.44879e-01  -3.19123e-03   1.60936e-02  -1.03299e-05
 50 172 140  6.54019e-01  -1.02092e-04   1.64067e-02  -9.58390e-06
 50 172 145  6.62414e-01   3.02491e-03   1.61238e-02  -8.70808e-06
 50 172 150  6.69971e-01   6.07318e-03   1.52434e-02  -7.71450e-06
 50 172 155  6.76584e-01   8.91479e-03   1.37665e-02  -6.60877e-06
 50 172 160  6.82146e-01   1.14241e-02   1.17389e-02  -5.40373e-06
 50 172 165  6.86574e-01   1.34961e-02   9.24285e-03  -4.11857e-06
 50 172 170  6.89797e-01   1.50452e-02   6.37749e-03  -2.77619e-06
 50 172 175  6.91755e-01   1.60038e-02   3.25495e-03  -1.39778e-06
 50 172 180  6.92412e-01   1.63284e-02   0.00000e+00   0.00000e+00
 50 171   0  4.38992e-01   1.27462e-02   2.77721e-18   8.80884e-22
 50 171   5  4.39341e-01   1.26028e-02  -1.99341e-03  -6.27869e-07
 50 171  10  4.40390e-01   1.21744e-02  -3.95055e-03  -1.26080e-06
 50 171  14  4.42139e-01   1.14656e-02  -5.83487e-03  -1.90384e-06
