# wavelength = 0.8μm
# effective radius = 10μm
# optical thickness = 5
# sza vza phi I Q U V
 50   7  55  3.76131e-01   3.48256e-03  -5.15460e-03   2.59620e-05
 50   7  59  3.75528e-01   4.45144e-03  -4.48780e-03   2.70543e-05
 50   7  65  3.75242e-01   5.16844e-03  -3.72383e-03   2.89475e-05
 50   7  70  3.74820e-01   5.75292e-03  -2.65256e-03   2.99222e-05
 50   7  75  3.73821e-01   6.27856e-03  -1.60710e-03   3.05209e-05
 50   7  80  3.73435e-01   6.90225e-03  -6.24287e-04   3.06564e-05
 50   7  85  3.73530e-01   7.10249e-03   3.77356e-04   3.13662e-05
 50   7  90  3.72873e-01   6.93998e-03   1.75522e-03   3.11294e-05
 50   7  95  3.72428e-01   6.51020e-03   2.90152e-03   2.98372e-05
 50   7 100  3.72603e-01   6.11045e-03   3.82687e-03   2.88691e-05
 50   7 105  3.72583e-01   5.45090e-03   4.91149e-03   2.77382e-05
 50   7 110  3.72582e-01   4.60183e-03   5.86034e-03   2.69556e-05
 50   7 115  3.72839e-01   3.66763e-03   6.62728e-03   2.56050e-05
 50   7 119  3.73199e-01   2.54082e-03   7.32122e-03   2.42339e-05
 50   7 125  3.72946e-01   1.50277e-03   7.70975e-03   2.30809e-05
 50   7 130  3.73604e-01   2.92609e-04   7.83804e-03   2.14983e-05
 50   7 135  3.74676e-01  -1.03094e-03   7.80567e-03   1.94839e-05
 50   7 140  3.75753e-01  -2.41835e-03   7.59021e-03   1.79299e-05
 50   7 145  3.76275e-01  -3.61267e-03   7.29073e-03   1.61323e-05
 50   7 150  3.76123e-01  -4.81266e-03   6.73661e-03   1.40146e-05
 50   7 155  3.76146e-01  -5.78078e-03   5.96054e-03   1.15934e-05
 50   7 160  3.76344e-01  -6.58853e-03   5.02966e-03   9.14618e-06
 50   7 165  3.77550e-01  -7.17797e-03   3.85278e-03   6.66295e-06
 50   7 170  3.78250e-01  -7.71872e-03   2.54832e-03   4.47777e-06
 50   7 175  3.78092e-01  -8.02615e-03   1.33121e-03   2.66283e-06
 50   7 180  3.76276e-01  -8.21481e-03   4.90358e-05   1.71048e-08
 50   8   0  3.72404e-01  -4.70527e-03  -5.37647e-05   2.01891e-07
 50   8   5  3.75673e-01  -4.70976e-03  -1.11402e-03   3.44148e-06
 50   8  10  3.74832e-01  -4.50274e-03  -2.08509e-03   6.31142e-06
 50   8  14  3.74669e-01  -4.03939e-03  -3.05355e-03   1.02337e-05
 50   8  20  3.74230e-01  -3.28028e-03  -3.84596e-03   1.36019e-05
 50   8  25  3.73651e-01  -2.54924e-03  -4.51321e-03   1.63951e-05
 50   8  29  3.75251e-01  -1.59895e-03  -5.02165e-03   1.85676e-05
 50   8  35  3.76973e-01  -6.72343e-04  -5.46242e-03   2.11536e-05
 50   8  40  3.77309e-01   3.41087e-04  -5.63910e-03   2.37917e-05
 50   8  45  3.76998e-01   1.52749e-03  -5.58000e-03   2.62355e-05
 50   8  50  3.77015e-01   2.56657e-03  -5.37613e-03   2.82285e-05
 50   8  55  3.76445e-01   3.57858e-03  -4.94542e-03   2.97317e-05
 50   8  59  3.75873e-01   4.54723e-03  -4.28413e-03   3.08333e-05
 50   8  65  3.75638e-01   5.23883e-03  -3.54312e-03   3.23156e-05
 50   8  70  3.75256e-01   5.83818e-03  -2.50516e-03   3.37388e-05
 50   8  75  3.74463e-01   6.38291e-03  -1.39394e-03   3.57218e-05
 50   8  80  3.73827e-01   6.96719e-03  -4.61558e-04   3.55662e-05
 50   8  85  3.73958e-01   7.15845e-03   6.27240e-04   3.56127e-05
 50   8  90  3.73331e-01   6.93431e-03   1.96891e-03   3.47371e-05
 50   8  95  3.73040e-01   6.47777e-03   3.09998e-03   3.32560e-05
 50   8 100  3.73242e-01   6.10052e-03   4.05594e-03   3.27947e-05
 50   8 105  3.73140e-01   5.40113e-03   5.12580e-03   3.20816e-05
 50   8 110  3.73346e-01   4.49079e-03   6.02892e-03   3.11989e-05
 50   8 115  3.73745e-01   3.56098e-03   6.80325e-03   2.98737e-05
 50   8 119  3.74157e-01   2.43287e-03   7.50546e-03   2.80590e-05
 50   8 125  3.73861e-01   1.39228e-03   7.88621e-03   2.55961e-05
 50   8 130  3.74722e-01   1.86537e-04   7.96187e-03   2.35389e-05
 50   8 135  3.75741e-01  -1.16956e-03   7.92596e-03   2.15084e-05
 50   8 140  3.76545e-01  -2.64521e-03   7.72383e-03   1.95656e-05
 50   8 145  3.76977e-01  -3.81983e-03   7.40408e-03   1.75777e-05
 50   8 150  3.77070e-01  -5.02093e-03   6.82667e-03   1.53805e-05
 50   8 155  3.77168e-01  -5.97208e-03   6.03544e-03   1.29752e-05
 50   8 160  3.77624e-01  -6.79558e-03   5.10022e-03   1.05800e-05
 50   8 165  3.79067e-01  -7.40803e-03   3.88321e-03   7.71320e-06
 50   8 170  3.79836e-01  -7.91342e-03   2.55728e-03   5.38769e-06
 50   8 175  3.79647e-01  -8.22153e-03   1.35576e-03   3.03707e-06
 50   8 180  3.77770e-01  -8.44880e-03   4.74889e-05   2.52735e-08
 50   9   0  3.73167e-01  -4.50421e-03  -4.75406e-05   2.03672e-07
 50   9   5  3.76379e-01  -4.53314e-03  -1.10896e-03   3.73991e-06
 50   9  10  3.75279e-01  -4.30016e-03  -2.02909e-03   7.23003e-06
 50   9  14  3.75400e-01  -3.83442e-03  -3.00714e-03   1.12891e-05
 50   9  20  3.75159e-01  -3.09151e-03  -3.79964e-03   1.50994e-05
 50   9  25  3.74927e-01  -2.35072e-03  -4.43524e-03   1.81907e-05
 50   9  29  3.76663e-01  -1.44592e-03  -4.96478e-03   2.09966e-05
 50   9  35  3.78085e-01  -5.47534e-04  -5.38418e-03   2.38513e-05
 50   9  40  3.78351e-01   5.05671e-04  -5.51450e-03   2.67573e-05
