# wavelength = 0.8μm
# effective radius = 10μm
# optical thickness = 5
# sza vza phi I Q U V
 50   7  55  3.73311e-01   3.18162e-03  -5.11618e-03   2.60042e-05
 50   7  59  3.72845e-01   4.14430e-03  -4.55471e-03   2.72945e-05
 50   7  65  3.73008e-01   4.99780e-03  -3.82086e-03   2.83466e-05
 50   7  70  3.73131e-01   5.70767e-03  -2.93461e-03   2.91564e-05
 50   7  75  3.72735e-01   6.27441e-03  -1.93462e-03   2.97219e-05
 50   7  80  3.73252e-01   6.63204e-03  -8.33416e-04   3.00440e-05
 50   7  85  3.72671e-01   6.81692e-03   3.22582e-04   3.01258e-05
 50   7  90  3.73202e-01   6.77305e-03   1.50070e-03   2.99726e-05
 50   7  95  3.72846e-01   6.53448e-03   2.66547e-03   2.95916e-05
 50   7 100  3.73050e-01   6.09288e-03   3.77949e-03   2.89917e-05
 50   7 105  3.73260e-01   5.45539e-03   4.80330e-03   2.81835e-05
 50   7 110  3.72963e-01   4.66444e-03   5.72901e-03   2.71785e-05
 50   7 115  3.73650e-01   3.70857e-03   6.49605e-03   2.59893e-05
 50   7 119  3.73388e-01   2.63783e-03   7.11409e-03   2.46291e-05
 50   7 125  3.73565e-01   1.46873e-03   7.54795e-03   2.31118e-05
 50   7 130  3.74178e-01   2.32736e-04   7.76301e-03   2.14515e-05
 50   7 135  3.73970e-01  -1.03053e-03   7.78361e-03   1.96622e-05
 50   7 140  3.73972e-01  -2.28815e-03   7.59236e-03   1.77581e-05
 50   7 145  3.74525e-01  -3.49655e-03   7.17656e-03   1.57531e-05
 50   7 150  3.74834e-01  -4.62224e-03   6.56227e-03   1.36609e-05
 50   7 155  3.74731e-01  -5.63953e-03   5.77398e-03   1.14948e-05
 50   7 160  3.74582e-01  -6.51824e-03   4.82741e-03   9.26784e-06
 50   7 165  3.74581e-01  -7.22893e-03   3.74446e-03   6.99263e-06
 50   7 170  3.74678e-01  -7.75000e-03   2.55574e-03   4.68154e-06
 50   7 175  3.74773e-01  -8.06780e-03   1.29576e-03   2.34669e-06
